user_id,signup_date,country,acquisition_channel,plan_type,email
36088,2024-01-04,IT,organic,free,user36088@gmail.com
36089,2024-04-29,FR,ads,premium,user36089@mail.com
36090,2024-12-06,US,organic,basic,user36090@gmail.com
36091,2024-09-09,ES,organic,free,user36091@mail.com
36092,2024-10-28,ES,ads,free,user36092@mail.com
36093,2024-02-12,RO,ads,free,user36093@outlook.com
36094,2024-01-22,MD,ads,basic,user36094@example.com
36095,2024-01-04,UA,social,basic,user36095@gmail.com
36096,2024-12-04,PL,referral,free,user36096@outlook.com
36097,2024-04-06,US,ads,basic,user36097@mail.com
36098,2024-06-07,NL,ads,free,user36098@mail.com
36099,2024-05-12,US,organic,free,user36099@mail.com
36100,2024-09-21,DE,ads,basic,user36100@example.com
36101,2024-04-10,CA,referral,premium,user36101@gmail.com
36102,2024-07-09,US,ads,free,user36102@gmail.com
36103,2024-12-19,UA,referral,free,user36103@mail.com
36104,2024-05-31,US,referral,free,user36104@mail.com
36105,,US,ads,free,user36105@example.com
36106,2024-06-25,UA,ads,basic,user36106@gmail.com
36107,2024-10-12,UA,social,free,user36107@gmail.com
36108,2024-03-24,FR,ads,free,user36108@mail.com
36109,2024-02-20,UA,ads,free,user36109@mail.com
36110,2024-09-28,PL,social,basic,user36110@mail.com
36111,2024-05-20,RO,referral,free,user36111@outlook.com
36112,2024-11-18,UK,referral,basic,user36112@example.com
36113,2024-08-24,US,ads,free,user36113@mail.com
36114,2024-07-21,IT,social,basic,user36114@mail.com
36115,2024-01-21,CA,ads,basic,user36115@mail.com
36116,2024-09-21,US,social,premium,user36116@gmail.com
36117,2024-09-08,UK,referral,free,user36117@example.com
36118,2024-08-22,IT,social,premium,user36118@mail.com
36119,2024-03-25,NL,organic,basic,user36119@gmail.com
36120,2024-11-30,ES,social,basic,user36120@example.com
36121,2024-04-14,UA,ads,free,user36121@mail.com
36122,,IT,referral,free,user36122@example.com
36123,2024-12-16,UA,ads,basic,user36123@mail.com
36124,2024-09-25,CA,unknown,premium,user36124@mail.com
36125,2024-05-20,ES,ads,basic,user36125@example.com
36126,2024-11-26,DE,organic,free,
36127,2024-01-27,FR,organic,free,user36127@example.com
36128,2024-01-26,UK,referral,basic,user36128@example.com
36129,2024-09-07,UK,ads,basic,user36129@example.com
36130,2024-02-22,ES,referral,free,user36130@example.com
36131,2024-11-19,UA,social,free,user36131@mail.com
36132,2024-10-23,PL,organic,free,user36132@example.com
36133,2024-04-09,RO,referral,premium,user36133@mail.com
36134,2024-11-08,NL,organic,basic,user36134@example.com
36135,2024-01-13,MD,organic,free,user36135@mail.com
36136,2024-07-15,RO,referral,free,user36136@gmail.com
36137,2024-11-26,UA,referral,free,user36137@mail
36138,2024-10-27,UA,organic,premium,user36138@gmail.com
36139,2024-04-28,ES,ads,premium,user36139@example.com
36140,2024-02-23,IT,ads,free,user36140@mail.com
36141,2024-03-03,US,social,free,user36141@outlook.com
36142,2024-06-30,UA,social,free,user36142@example.com
36143,2024-08-04,UK,organic,premium,user36143@mail.com
36144,2024-01-10, ro,organic,free,user36144@gmail.com
36145,2024-05-20,US,referral,free,user36145@mail.com
36146,2024-10-20,ES,ads,basic,user36146@gmail.com
36147,2024-05-31,CA,social,basic,user36147@mail.com
36148,2024-02-19,IT,organic,basic,user36148@gmail.com
36149,2024-12-03,MD,referral,basic,user36149@example.com
36150,2024-03-24,MD,,premium,user36150@mail.com
36151,2024-10-11,US,ads,free,user36151@mail.com
36152,2024-02-26,DE,social,free,user36152@gmail.com
36153,2024-05-23,RO,organic,free,user36153@gmail.com
36154,2024-06-20,FR,organic,free,user36154@example.com
36155,2024-06-24,US,referral,free,user36155@outlook.com
36156,2024-07-01,MD,referral,free,user36156@example.com
36157,2024-03-08,PL,ads,free,user36157@mail.com
36158,2024-07-01,UA,ads,free,user36158@gmail.com
21818,2024-06-16,NL,organic,basic,user36159@example.com
36160,2024-03-02,IT,organic,free,user36160@mail.com
36161,2024-12-16,DE,organic,premium,user36161@outlook.com
36162,2024-10-30,RO,organic,premium,user36162@mail.com
36163,2024-11-08,FR,ads,premium,user36163@mail.com
36164,2024-09-08,FR,social,free,user36164@mail.com
36165,2024-02-16,CA,social,free,user36165@mail.com
36166,2024-07-23,US,AD,basic,user36166@example.com
36167,2024-10-17,UK,social,premium,user36167@example.com
36168,2024-01-12,UK,organic,free,
36169,2024-06-22,UK,referral,free,user36169@mail.com
36170,2024-05-13,US,ads,basic,user36170@mail.com
36171,2024-03-04,ES,organic,free,user36171@mail.com
36172,2024-05-06,DE,organic,free,user36172@outlook.com
36173,2024-12-14,FR,unknown,free,user36173@gmail.com
36174,2024-09-19,MD,organic,basic,user36174@mail.com
36175,2024-04-06,DE,social,premium,user36175@mail.com
36176,2024-08-08,PL,ads,free,user36176@mail.com
36177,2024-03-17,US,social,free,user36177@gmail.com
36178,2024-08-10,DE,ads,premium,user36178@gmail.com
36179,2024-11-11,UA,AD,basic,user36179@mail.com
36180,2024-07-18,UK,organic,free,user36180@mail.com
36181,2024-09-22,RO,ads,free,user36181@outlook.com
36182,2024-06-04,DE,ads,free,user36182@outlook.com
36183,2024-07-04,NL,referral,free,user36183@gmail.com
36184,2024-09-10,DE,social,free,user36184@example.com
36185,2024-10-15,US,organic,basic,user36185@mail.com
36186,2024-08-31,RO,organic,free,user36186@mail.com
36187,2024-12-12,DE,referral,free,user36187@outlook.com
36188,2024-10-17,DE,referral,free,user36188@mail.com
36189,2024-10-04,DE,referral,free,user36189@mail.com
36190,2024-10-24,IT,social,free,user36190@gmail.com
36191,2024-03-30,RO,referral,premium,user36191@gmail.com
36192,2024-05-27,UK,social,free,user36192@mail.com
36193,2024-07-21,ES,AD,free,
36194,2024-06-08,PL,organic,free,user36194@gmail.com
36195,2024-10-25,US,social,free,user36195@outlook.com
36196,2024-01-08,NL,social,free,user36196@gmail.com
36197,2024-03-02,US,AD,free,user36197@example.com
36198,2024-11-05,CA,referral,basic,user43064@example.com
36199,2024-01-18,IT,referral,basic,user36199@mail.com
36200,2024-03-09,DE,organic,free,user36200@gmail.com
36201,2024-04-26,U K,ads,free,user36201@mail.com
36202,2024-09-27,PL,ads,free,user36202@example.com
36203,2024-07-19,RO,ads,basic,USER36203@GMAIL.COM
36204,2024-12-03,NL,social,premium,user36204@mail.com
36205,2024-03-10,US,organic,basic,user36205@gmail.com
36206,2024-11-02,UA,referral,basic,user36206@mail.com
36207,2024-03-31,ES,referral,basic,user36207@outlook.com
36208,2024-03-16,UA,ads,free,user36208@mail.com
36209,2024-06-23,UA,organic,free,user36209@mail.com
36210,2024-01-21,IT,organic,free,user36210@gmail.com
36211,2024-05-08,UA,ads,basic,user36211@gmail.com
36212,2024-04-27,IT,social,free,user36212@mail.com
36213,2024-02-17,UK,social,free,user36213@example.com
36214,2024-10-29,RO,social,free,user36214@mail.com
36215,2024-05-09,US,social,free,user36215@mail.com
36216,2024-12-14,ES,organic,free,user36216@mail.com
36217,2024-11-12,FR,social,basic,user36217@mail.com
36218,2024-02-27,RO,ads,basic,user36218@gmail.com
36219,2024-06-26,PL,organic,free,user36219@mail.com
36220,2024-08-06,DE,ads,free,user36220@mail.com
36221,2024-10-17,UK,social,free,user36221@mail.com
36222,2024-11-07,PL,organic,free,user36222@example.com
36223,2024-08-16,DE,ads,premium,user36223@mail.com
36224,2024-01-11,UA,organic,basic,user36224@gmail.com
36225,2024-06-16,FR,organic,basic,user36225@example.com
36226,2024-11-06,CA,ads,basic,user36226@gmail.com
36227,2024-09-16,RO,social,free,user36227@gmail.com
36228,2024-11-01,MD,ads,basic,user36228@mail.com
36229,2024-09-04,UK,social,free,user36229@example.com
36230,2024-01-13,UA,referral,free,user36230@mail.com
36231,2024-12-08,US,organic,premium,user36231@example.com
36232,2024-11-19,CA,social,free,USER36232@GMAIL.COM
36233,2024-02-07,CA,referral,basic,user36233@gmail.com
36234,2024-02-03,FR,referral,free,user36234@example.com
36235,,CA,social,free,user36235@mail.com
36236,2024-09-29,US,referral,basic,user36236@example.com
36237,2024-05-08,US,ads,free,user36237@gmail.com
36238,2024-02-10,CA,referral,free,user36238@example.com
36239,2024-06-28,ES,organic,free,user36239@mail.com
36240,2024-04-20,US,,basic,user36240@example.com
36241,2024-04-26,US,social,free,user36241@gmail.com
36242,2024-08-24,ES,referral,basic,user36242@gmail.com
36243,2024-11-07,NL,organic,basic,USER36243@GMAIL.COM
36244,2024-07-19,RO,social,free,user36244@mail.com
36245,2024-09-08,US,organic,free,user36245@example.com
36246,2024-08-31,DE,social,premium,user36246@example.com
36247,2024-07-16,FR,referral,free,user36247@example.com
36248,2024-04-10,UA,referral,free,user36248@example.com
36249,2024-05-06,US,,free,user36249@outlook.com
36250,2024-04-12,DE,referral,free,user36250@mail.com
36251,2024-11-19,FR,referral,free,user36251@mail.com
36252,2024-10-19,DE,referral,basic,user36252@mail.com
36253,2024-07-28,PL,organic,free,user36253@gmail.com
36254,2024-11-17,MD,organic,free,user36254@gmail.com
36255,2024-11-07,NL,social,premium,user36255@mail.com
36256,2024-11-23,FR,organic,free,USER36256@GMAIL.COM
36257,2024-03-07,UK,ads,free,user36257@mail
36258,2024-09-17,UK,referral,free,user36258@gmail.com
36259,2024-08-09,DE,ads,premium,user36259@mail.com
36260,2024-09-22,US,ads,premium,USER36260@GMAIL.COM
36261,2024-03-23,US,ads,premium,user36261@mail.com
36262,2024-09-10,UK,social,basic,user36262@gmail.com
36263,2024-05-18,UA,referral,free,user36263@example.com
36264,2024-10-21,UA,referral,free,user36264@mail.com
36265,2024-10-10,DE,social,free,user36265@example.com
36266,2024-03-03,UK,referral,free,user36266@mail.com
36267,2024-02-24,UA,ads,basic,user36267@mail.com
36268,2024-09-17,US,ads,free,user36268@mail.com
36269,2024-07-15,US,referral,basic,user36269@gmail.com
36270,2024-07-18,PL,referral,premium,user36270@mail.com
36271,2024-09-27,UA,ads,basic,user36271@gmail.com
36272,2024-10-27,CA,social,free,user36272@example.com
36273,2024-03-14,CA,referral,free,user36273@mail.com
36274,2024-07-17,DE,social,free,user36274@gmail.com
36275,2024-10-20,DE ,organic,free,user36275@mail.com
36276,2024-11-02,UK,,basic,user36276@gmail.com
36277,2024-04-01,RO,ads,premium,user36277@mail.com
36278,2024-01-31,UA,organic,free,user36278@mail.com
36279,2024-03-11,FR,social,free,user36279@outlook.com
36280,2024-11-30,US,ads,free,user36280@mail.com
36281,2024-06-08,US,referral,free,user36281@mail.com
36282,2024-05-21,US,organic,free,user36282@outlook.com
36283,2024-01-04,UA,social,free,user36283@mail.com
36284,2024-01-15,UA,referral,free,user36284@mail.com
36285,2024-09-03,US,organic,free,user36285@gmail.com
36286,2024-08-01,UA,referral,premium,user36286@mail
36287,2024-07-26,FR,ads,free,user36287@mail.com
36288,2024-02-02,US,ads,premium,user36288@mail.com
36289,2024-04-26,DE,organic,premium,user36289@mail.com
36290,2024-10-15,IT,referral,free,user36290@mail.com
36291,2024-02-21,CA,organic,free,user36291@mail.com
36292,2024-11-06,DE,ads,free,user36292@gmail.com
36293,2024-02-05,FR,referral,basic,user36293@gmail.com
36294,2024-02-19,IT,referral,free,user36294@example.com
36295,2024-06-14,DE,organic,basic,user36295@mail.com
36296,2024-11-30,CA,ads,free,user36296@mail.com
36297,2024-04-17,US,social,premium,user36297@mail.com
36298,2024-08-30,US,social,basic,user36298@gmail.com
36299,2024-08-01,UA,social,free,user36299@gmail.com
36300,2024-02-13,RO,ads,free,user36300@example.com
36301,2024-03-17,ES,referral,basic,user36301@gmail.com
36302,2024-11-24,FR,social,basic,user36302@gmail.com
36303,2024-02-24,DE,social,free,USER36303@GMAIL.COM
36304,2024-09-10,RO,organic,free,user36304@outlook.com
36305,2024-12-07,FR,social,free,user36305@gmail.com
36306,2024-02-05,UK,referral,free,user36306@mail.com
36307,2024-05-14,DE,organic,free,user36307@mail.com
36308,2024-03-08,US,referral,free,user36308@outlook.com
36309,2024-03-07,US,referral,premium,user36309@example.com
36310,2024-02-04,UA,social,basic,user36310@mail.com
36311,2024-08-26,RO,referral,premium,user36311@mail.com
36312,2024-09-25,US,ads,free,user36312@example.com
36313,2024-09-05,US,social,free,user36313@mail.com
36314,2024-11-22,US,referral,basic,user36314@mail.com
36315,2024-02-12,FR,organic,free,user36315@mail.com
36316,2024-04-14,US,organic,free,user36316@outlook.com
36317,2024-04-23,PL,organic,free,user36317@outlook.com
36318,2024-03-11,UK,organic,basic,user36318@gmail.com
36319,2024-02-11,UA,ads,free,user36319@mail.com
36320,2024-06-18,RO,social,free,user36320@example.com
36321,2024-10-21,NL,referral,Free,user36321@mail.com
36322,,FR,organic,free,user36322@example.com
36323,2024-02-08,MD,ads,premium,user36323@gmail.com
36324,2024-10-18,UA,social,free,user36324@gmail.com
36325,2024-10-18,FR,referral,basic,user36325@mail.com
36326,2024-05-10,MD,referral,free,user36326@gmail.com
36327,2024-02-02,US,ads,free,user36327@mail.com
36328,2024-12-17,MD,ads,basic,user36328@gmail.com
36329,2024-08-29,UK,referral,basic,user36329@outlook.com
36330,2024-12-14,usa,social,premium,user36330@example.com
36331,2024-06-17,FR,social,free,user36331@mail.com
36332,2024-05-13,US,organic,premium,user36332@mail.com
36333,2024-03-17,NL,referral,free,user36333@gmail.com
36334,2024-12-14,MD,ads,free,user36334@example.com
36335,2024-03-19,UA,social,basic,user36335@gmail.com
36336,2024-01-07,US,referral,premium,user36336@outlook.com
36337,2024-06-29,UA,referral,free,user36337@mail.com
36338,2024-05-06,DE,organic,free,user36338@gmail.com
36339,2024-03-22,MD,referral,free,user36339@gmail.com
36340,2024-08-20,PL,ads,premium,user36340@mail.com
36341,2024-05-01,CA,social,free,user36341@mail.com
36342,2024-05-15,UA,ads,free,user36342@mail.com
36343,,UK,organic,free,user36343@example.com
36344,2024-08-01,RO,ads,free,user36344@mail.com
36345,2024-02-05,PL,organic,free,user36345@gmail.com
36346,2024-03-04,DE,organic,basic,user36346@example.com
36347,2024-09-17,IT,referral,free,user36347@outlook.com
36348,2024-04-11,US,referral,free,user36348@mail.com
36349,2024-02-17,PL,organic,free,user36349@outlook.com
36350,2024-07-27,US,ads,free,user36350@mail.com
36351,2024-03-05,UK,AD,free,user36351@mail.com
36352,2024-03-26,UA,referral,free,user36352@outlook.com
36353,2024-08-14,US,referral,Free,user36353@mail.com
36354,2024-09-24,UK,organic,basic,user36354@example.com
36355,2024-09-23,IT,organic,free,user36355@mail.com
36356,2024-06-16,CA,organic,premium,user36356@mail.com
36357,2024-06-04,US,ads,free,user36357@example.com
36358,2024-10-08,NL,social,basic,user36358@mail.com
36359,2024-02-26,MD,organic,basic,user36359@example.com
36360,2024-02-14,US,ads,free,user36360@gmail.com
36361,2024-09-01,MD,ads,basic,user36361@gmail..com
36362,2024-05-18,UA,referral,basic,user36362@mail.com
36363,2024-09-15,MD,social,free,user36363@mail.com
36364,2024-03-21,NL,ads,basic,user36364@mail.com
36365,2024-04-16,CA,,free,user36365@gmail.com
36366,2024-11-11,DE,referral,free,user36366@gmail.com
36367,2024-05-23,MD,ads,premium,user36367@outlook.com
36368,2024-08-02,UA,organic,free,user36368@gmail.com
36369,2024-02-01,DE,ads,premium,user36369@example.com
36370,2024-02-22,RO,organic,basic,user36370@mail.com
36371,2024-01-11,PL,referral,premium,user36371@outlook.com
36372,2024-05-24,MD,AD,free,user36372@gmail.com
36373,2024-12-16,ES,ads,free,user36373@outlook.com
36374,2024-11-02,US,referral,basic,user36374@mail
36375,2024-08-19,US,organic,free,user36375@mail.com
36376,2024-10-29,US,organic,free,user36376@outlook.com
36377,2024-08-03,UA,ads,basic,user36377@example.com
36378,2024-05-02,ES,social,premium,user36378@example.com
36379,2024-02-21,RO,organic,basic,user36379@mail.com
36380,2024-08-28,RO,referral,free,user36380@gmail.com
36381,2024-02-26,UK,organic,free,user36381@gmail.com
36382,2024-05-21,PL,referral,premium,user36382@gmail.com
36383,2024-10-19,UK,organic,premium,user36383@outlook.com
36384,2024-02-07,UK,organic,premium,user36384@example.com
36385,2024-02-07,PL,organic,free,user36385@example.com
24365,2024-03-08,US,ads,basic,user36386@mail.com
36387,2024-07-16,NL,ads,free,user36387@mail.com
36388,2024-03-19,MD,social,free,user36388@mail.com
36389,2024-06-25,ES,social,premium,user36389@outlook.com
36390,2024-04-07,UA,organic,free,user36390@gmail.com
36391,2024-06-27,ES,referral,basic,user36391@mail.com
36392,2024-03-29,NL,organic,premium,user36392@mail.com
36393,2024-12-13,DE,referral,free,user36393@example.com
36394,2024-06-21,DE,social,free,user36394@mail.com
36395,2024-09-25,CA,referral,free,user36395@mail.com
36396,2024-09-12,UA,social,free,user36396@mail.com
36397,2024-06-20,ES,organic,basic,user36397@mail.com
36398,2024-03-14,DE,social,basic,user36398@mail.com
36399,2024-06-28,DE,organic,free,user36399@mail.com
36400,2024-09-06,UA,organic,free,user36400@example.com
36401,2024-06-07,US,ads,basic,user36401@mail.com
36402,2024-01-25,US,social,free,user36402@gmail.com
36403,2024-01-06,UK,organic,free,user36403@example.com
36404,2024-04-17,US,ads,basic,user36404@gmail.com
36405,2024-02-14,US,referral,free,user36405@gmail.com
36406,2024-11-15,FR,referral,free,user36406@gmail.com
36407,2024-02-21,UA,social,free,user36407@mail.com
36408,2024-05-12,CA,social,free,user36408@mail.com
36409,2024-09-15,US,ads,basic,user36409@mail.com
36410,2024-10-16,UK,organic,premium,user36410@example.com
36411,2024-06-14,US,referral,premium,user36411@example.com
36412,2024-02-23,NL,social,basic,user36412@example.com
36413,2024-03-26,US,ads,free,user36413@gmail.com
36414,2024-05-22,US,ads,premium,user36414@mail.com
36415,2024-05-01,UA,referral,free,user36415@example.com
36416,2024-04-25,U K,ads,basic,user36416@gmail.com
36417,2024-02-08,IT,ads,free,user36417@mail.com
36418,2024-11-17,ES,organic,free,user36418@mail.com
36419,2024-01-09,IT,referral,premium,user36419@example.com
36420,2024-05-30,FR,social,premium,user36420@outlook.com
36421,2024-12-13,US,social,free,user36421@example.com
36422,2024-08-31,US,social,free,user36422@gmail.com
36423,2024-04-27,US,ads,free,user36423@gmail.com
36424,2024-02-12,ES,social,free,user36424@mail.com
36425,2024-12-07,UA,ads,free,user36425@example.com
36426,2024-01-05,NL,ads,premium,user36426@example.com
36427,2024-09-06,UA,organic,free,user36427@mail.com
36428,2024-11-05,UK,social,free,user36428@gmail.com
36429,2024-01-08,US,social,free,user36429@mail.com
36430,2024-09-19,DE,organic,premium,user36430@outlook.com
36431,2024-12-20,UK,social,free,user36431@gmail.com
36432,2024-08-22,UA,social,basic,user36432@mail.com
36433,2024-05-20,US,referral,free,user36433@gmail.com
36434,2024-11-03,FR,social,free,user36434@mail.com
36435,2024-07-17,CA,organic,free,user36435@mail.com
36436,2024-09-26,FR,ads,free,USER36436@GMAIL.COM
36437,2024-07-31,NL,referral,free,user36437@gmail.com
36438,2024-01-12,UA,social,free,user36438@example.com
36439,2024-03-04,FR,referral,premium,user36439@outlook.com
36440,2024-01-24,US,referral,basic,user36440@gmail.com
36441,2024-02-01,MD,social,free,user36441@gmail.com
36442,2024-01-05,UK,referral,free,user36442@example.com
36443,2024-05-22,RO,ads,free,user36443@example.com
36444,2024-02-22,NL,referral,premium,user36444@example.com
36445,2024-10-28,US,ads,free,user36445@mail.com
36446,2024-09-26,US,organic,free,user36446@mail.com
36447,2024-07-25,DE,referral,basic,user36447@mail.com
36448,2024-06-19,US,,free,user36448@mail.com
36449,2024-03-20,CA,organic,free,user36449@mail.com
36450,2024-06-13,UK,referral,basic,user36450@mail.com
36451,2024-08-23,US,ads,premium,user36451@example.com
36452,2024-10-06, ro,unknown,free,user36452@mail.com
36453,2024-01-25,US,social,basic,user36453@gmail.com
36454,2024-09-14,UK,referral,basic,user36454@mail.com
36455,2024-09-24,UK,ads,free,user36455@example.com
36456,2024-07-19,US,social,basic,user36456@gmail.com
36457,2024-03-04,US,referral,free,user36457@outlook.com
36458,2024-07-11,ES,organic,free,user36458@mail.com
36459,2024-06-25,US,social,basic,user36459@mail.com
36460,2024-06-14,US,organic,premium,user36460@mail.com
36461,2024-06-07,UA,social,free,user36461@mail.com
36462,2024-02-02,US,organic,free,user36462@example.com
36463,2024-02-23,DE,ads,free,user36463@example.com
36464,2024-01-29,US,organic,basic,user36464@mail.com
36465,2024-03-15,DE,social,free,user36465@gmail.com
36466,2024-03-23,DE,referral,free,user36466@outlook.com
36467,2024-03-16,UA,referral,basic,user36467@mail.com
36468,2024-03-03,RO,referral,free,user36468@mail.com
36469,2024-09-22,CA,ads,premium,user36469@example.com
36470,2024-10-17,MD,referral,free,user36470@mail.com
36471,2024-04-16,ES,organic,basic,user36471@mail.com
36472,2024-04-08,MD,ads,free,user36472@mail.com
36473,2024-10-24,US,social,free,user36473@mail.com
36474,2024-08-16,NL,organic,free,user36474@mail.com
36475,2024-04-04,DE,organic,free,user36475@mail.com
36476,2024-09-16,UK,organic,free,user36476@example.com
36477,2024-04-23,PL,organic,basic,user36477@mail.com
36478,2024-07-31,FR,referral,basic,user36478@outlook.com
36479,2024-12-18,NL,ads,free,user36479@example.com
36480,2024-04-07,UA,organic,free,user36480@gmail.com
36481,2024-11-24,US,ads,free,user36481@example.com
36482,2024-04-14,UK,social,free,user36482@mail.com
36483,2024-07-11,PL,ads,basic,user36483@mail.com
36484,2024-06-07,DE,organic,free,user36484@mail.com
36485,2024-10-06,UK,ads,free,user36485@mail.com
36486,2024-01-18,IT,ads,premium,user36486@gmail.com
36487,2024-08-17,DE,organic,basic,user36487@gmail.com
36488,2024-09-30,UA,social,premium,user36488@mail.com
36489,2024-06-12,RO,social,free,user36489@mail.com
36490,2024-01-31,MD,organic,basic,user36490@example.com
36491,2024-03-16,UA,social,premium,user36491@mail.com
36492,2024-09-06,DE,ads,free,user36492@gmail.com
36493,2024-11-11,UA,referral,free,user36493@gmail.com
36494,2024-05-23,DE,ads,premium,user36494@mail.com
36495,2024-07-20,US,organic,free,user36495@outlook.com
36496,2024-03-10,RO,ads,free,user36496@gmail.com
36497,2024-05-19,IT,social,basic,user36497@example.com
36498,2024-04-20,MD,social,free,user36498@mail.com
36499,2024-08-29,UA,ads,basic,user36499@gmail.com
36500,2024-12-15,CA,organic,free,user36500@outlook.com
36501,2024-10-15,UA,organic,basic,user36501@example.com
36502,2024-02-26,ES,organic,free,user36502@mail.com
36503,2024-07-27,US,referral,free,user36503@mail.com
36504,2024-01-20,PL,social,free,user36504@mail.com
36505,2024-03-17,UK,ads,free,user36505@example.com
36506,2024-02-20,US,social,basic,user36506@mail.com
36507,2024-04-20,ES,referral,free,user36507@example.com
36508,2024-09-06,US,social,basic,user36508@outlook.com
36509,2024-06-24,DE,AD,premium,user36509@example.com
36510,2024-11-25,IT,organic,free,user36510@mail.com
36511,2024-03-04,CA,social,premium,user36511@mail.com
36512,2024-05-01,UA,referral,free,user36512@mail.com
36513,2024-04-18,DE,ads,free,user36513@mail.com
36514,2024-03-13,RO,referral,free,user36514@gmail.com
36515,2024-12-18,US,organic,basic,user36515@gmail.com
36516,2024-05-09,CA,referral,basic,
36517,2024-11-28,UK,ads,basic,user36517@gmail.com
36518,2024-05-11,RO,ads,free,user36518@mail.com
36519,2024-02-29,US,AD,free,user36519@gmail.com
36520,2024-02-05,CA,organic,premium,user36520@mail.com
36521,2024-10-28,MD,ads,free,user36521@mail.com
36522,2024-01-10,PL,social,free,user36522@example.com
36523,2024-12-07,US,ads,free,user36523@gmail.com
36524,2024-05-21,MD,ads,basic,user36524@mail.com
36525,2024-03-17,PL,organic,free,user36525@mail.com
36526,2024-08-13,US,social,free,user36526@outlook.com
36527,2024-02-09,UK,referral,free,user36527@gmail.com
36528,2024-01-22,US,referral,free,user36528@example.com
36529,2024-10-19,UK,unknown,basic,user36529@example.com
36530,2024-05-24,US,referral,free,user36530@mail.com
36531,2024-07-02,MD,organic,basic,user36531@outlook.com
36532,2024-02-21,UK,ads,free,user36532@example.com
36533,2024-01-19,PL,social,basic,user36533@outlook.com
36534,2024-05-02,CA,ads,basic,user36534@gmail.com
36535,2024-06-26,CA,ads,basic,user36535@mail.com
36536,2024-10-01,NL,ads,basic,user36536@example.com
36537,2024-06-24,NL,organic,free,user36537@example.com
36538,2024-10-06,UA,organic,basic,user36538@mail.com
36539,2024-02-03,FR,organic,premium,user36539@gmail.com
36540,2024-01-19,PL,social,free,user36540@mail.com
36541,2024-02-16,PL,ads,free,user36541@example.com
36542,2024-10-03,US,social,free,user36542@mail.com
36543,2024-09-29,CA,organic,premium,user36543@mail.com
36544,2024-02-11,UK,social,basic,user36544@example.com
36545,2024-01-10,US,organic,basic,user36545@gmail.com
36546,2024-09-07,US,referral,free,user36546@mail.com
36547,2024-10-27,CA,referral,free,user36547@gmail.com
36548,2024-09-28,UK,ads,free,user36548@example.com
36549,2024-02-29,FR,ads,basic,user36549@gmail.com
36550,2024-07-29,MD,referral,free,user36550@mail.com
36551,2024-09-29,DE,ads,free,user36551@mail.com
36552,2024-03-20,ES,referral,free,user36552@gmail.com
36553,2024-07-06,PL,social,basic,user36553@mail.com
36554,2024-04-12,FR,ads,free,user36554@mail.com
36555,2024-03-09,DE,ads,premium,user36555@mail.com
36556,2024-12-09,MD,organic,basic,user36556@example.com
36557,2024-11-17,NL,referral,free,user36557@mail.com
36558,2024-06-01,PL,organic,basic,user36558@gmail.com
36559,2024-02-10,UK,social,free,user36559@gmail.com
36560,2024-09-20,CA,ads,premium,user36560@example.com
36561,2024-03-20,UA,ads,free,user36561@mail.com
36562,2024-02-19,NL,referral,premium,user36562@example.com
36563,2024-05-07,ES,organic,free,user36563@gmail.com
36564,2024-07-07,ES,ads,free,user36564@gmail.com
36565,2024-01-29,CA,ads,basic,user36565@gmail.com
36566,2024-07-24,DE,social,basic,user36566@gmail.com
36567,2024-01-05,MD,referral,free,user36567@mail.com
36568,2024-11-09,RO,referral,free,user36568@mail.com
36569,2024-11-20,PL,AD,free,user36569@gmail.com
36570,2024-09-22,UK,ads,free,user36570@gmail.com
36571,2024-06-10,DE,ads,free,user36571@example.com
36572,2024-03-20,US,social,free,user36572@mail.com
36573,2024-09-25,UA,referral,free,user36573@mail.com
36574,2024-11-24,UA,social,basic,user36574@mail.com
36575,2024-02-16,PL,social,free,user36575@mail.com
36576,2024-06-09,NL,social,free,user36576@gmail.com
36577,2024-04-12,CA,referral,premium,user36577@mail.com
36578,2024-04-28,UK,organic,premium,user36578@mail.com
36579,2024-05-17,DE,organic,free,user36579@mail.com
36580,2024-12-02,RO,organic,free,user36580@mail.com
36581,2024-03-21,UA,referral,free,user36581@mail.com
36582,2024-06-21,UK,organic,free,user36582@gmail.com
36583,2024-12-02,,social,free,user36583@mail.com
36584,2024-06-14,DE,organic,free,user36584@example.com
36585,2024-10-30,NL,social,basic,user36585@gmail.com
36586,2024-01-18,DE,ads,basic,user36586@outlook.com
36587,2024-12-03,DE,social,free,user36587@example.com
36588,2024-02-25,CA,social,free,user36588@mail.com
36589,2024-12-13,US,referral,basic,user36589@gmail.com
36590,2024-02-21,UA,referral,free,user36590@mail.com
36591,2024-05-31,CA,organic,free,user36591@gmail.com
36592,2024-04-09,US,social,free,user36592@mail.com
36593,2024-05-27,UK,ads,free,user36593@gmail.com
36594,2024-03-18,RO,ads,basic,user36594@mail.com
36595,2024-12-07,ES,ads,free,user36595@gmail.com
36596,2024-04-08,FR,organic,basic,user36596@example.com
36597,2024-08-28,IT,social,basic,user36597@mail.com
36598,2024-02-10,IT,organic,free,user36598@mail.com
36599,2024-10-18,RO,referral,free,user36599@mail.com
36600,2024-07-12,UA,organic,free,user36600@mail.com
36601,2024-12-13,MD,ads,basic,user36601@mail.com
36602,2024-05-23,FR,ads,free,user36602@mail.com
36603,2024-02-27,DE,referral,basic,user36603@mail.com
36604,2024-04-24,DE,ads,basic,user36604@example.com
